id,ground_truth,en_pred,ar_pred,en_correct,ar_correct,quadrant,input_english,input_arabic
300,A,B,B,0,0,both_wrong,"The horn loads are located in:
A) the funnel
B) the rim (pipe)
C) the isthmus
D) the part within the wall","تتواجد أحمال البوق في :

الاختيارات:
A. القمع
B. المجل (الأنبورة)
C. البرزخ
D. الجزء داخل الجدار"
1679,D,C,A,0,0,both_wrong,"Visible forms of energy:
A) Kinetic energy
B) Potential energy
C) Thermal energy
D) None of the above","الشكل المرئي من أشكال الطاقة:

الاختيارات:
A. طاقة حركية
B. طاقة كامنة
C. طاقة حرارية
D. لا شيء مما سبق"
1113,D,B,B,0,0,both_wrong,"The part between the head of the rib and the tubercle of the rib is:
A) Costal cartilage.

B) Neck of the rib.

C) Body of the rib.

D) End of the rib.","الجزء الواقع بين رأس الضلع وحديبة الضلع هو:

الاختيارات:
A. غضروف الضلع.
B. عنق الضلع.
C. جسم الضلع.
D. نهاية الضلع."
2900,A,B,B,0,0,both_wrong,"The phenomenon of backscattering is characterized by:
A) Strong positioning
B) Weak positioning
C) Stability of principle
D) Tissue thickness","ثغرة ظاهرة الانتثار الخلفي المترابط الى :

الاختيارات:
A. تموضع قوي
B. تموضع ضعيف
C. ثبات المبدأ
D. ثخانة النسيج"
3241,D,E,D,0,1,arabic_only,"Components of the spermatic cord (all of the following are true except):
A) Vas deferens.

B) Blood vessels: testicular artery and vas deferens.

C) Sympathetic nerves.

D) Lymphatic vessels draining scrotal lymph.

E) Three seminal vesicles.","من عناصر الحبل المنوي (كل ما يلي صحيح ما عدا):

الاختيارات:
A. أسهر.
B. أوعية دموية: شريان خصوي وشريان أسهري.
C. أعصاب ودية.
D. أوعية لمفية تنزح لمف الصفن.
E. لفافات منوية ثلاث."
3297,B,A,B,0,1,arabic_only,"Trypanosoma brucei is characterized by the following:
A) Occasionally infecting humans
B) Being infective to animals
C) Causing severe fever in humans
D) Not being classified as a blood fluke
E) Being prevalent in South America","تمتاز المثقبية brucei بأنها:

الاختيارات:
A. خامجة للإنسان أحيانا
B. خامجة للحيوان
C. تسبب حمى شديدة عند الإنسان
D. لا تعتبر من المسوطات الدموية
E. تنتشر في أمريكا الجنوبية"
231,C,E,C,0,1,arabic_only,"The following are true regarding muscle spindles:
A) They are uncapsulated structures
B) They do not contain muscle fibers
C) They are also found in smooth muscles
D) Both the first and second answers are correct
E) All of the above are incorrect","ما يلي صحيح بالنسبة للمغازل العضلية :

الاختيارات:
A. هي بنية غير ممحفظة
B. لا تحتوي على أليافه عضلية
C. توجد أيضاً في العضلات الملساء
D. الإجابتان الأولى والثانية صحيحتان
E. كل ما سبق خطأ"
3387,E,B,E,0,1,arabic_only,"Everything about Entamoeba histolytica is true except:
A) It reproduces asexually in cows and pigs
B) Sexual reproduction occurs in humans
C) No asexual stages are formed in humans
D) The parasite develops intracellularly in humans
E) The infective stage is the sporocyst found in the feces of cows and pigs","كل ما يتعلق بـ المُتكَيسَةُ العَضَلِيةُ البَشَرِيَّة صحيح ما عدا :

الاختيارات:
A. تتكاثر لا جنسياً في الأبقار والخنازير
B. يتم التكاثر الجنسي عند الإنسان
C. لا يتم تكوين أطوار لاجنسية عند الإنسان
D. تطور الطفيلي في الإنسان داخل خلوياً
E. الطور الخامج هو الكيسات البوغية الموجودة في براز الأبقار والخنازير"
2751,B,D,B,0,1,arabic_only,"Absorption in living tissues results primarily from:
A) Water molecules
B) Macromolecules such as proteins and pigments
C) Lipid molecules
D) A, B","ينجم الامتصاص في النسج الحيوية بشكل رئيسي :

الاختيارات:
A. عن جزيئات الماء
B. عن الجزيئات الضخمة كالبروتينات والاصبغة
C. عن جزيئات الشحم
D. A,B"
3033,D,C,D,0,1,arabic_only,"The bond energy is..........(1-SeV)
A) Ionic
B) Hydrogen
C) Covalent
D) A, C","تكون طافة الروابط..........(1-SeV)

الاختيارات:
A. الأيونية
B. الهيدروجينية
C. التشاركية
D. A, C"
1024,E,D,E,0,1,arabic_only,"The superficial cervical fascia is characterized by all of the following except: (2017 First Edition)

A) It contains varying amounts of fatty tissue.

B) It contains the platysma muscle.

C) It contains a portion of the external jugular vein.

D) It contains cervical lymph nodes.

E) It encircles the entire neck.","تتميز اللقافة السطحية للعنق بكل مما يلي ماعدا:(2017 أولى)

الاختيارات:
A. تضم مقادير مختلفة من النسج الشحمية .
B. تحتوي عضلة ال .Platysma
C. يتوضع فيها قسم من الوريد الوداجي الظاهر.
D. يوجد ضمنها عقد لمفية رقبية.
E. تطوق كامل العنق."
588,A,C,A,0,1,arabic_only,"Regarding the palate, all of the following are true except:

A) It completely separates the nasopharynx from the oropharynx
B) The palate forms the floor of the nasal cavity
C) It completely separates the nasal and oral cavities
D) The palate forms the roof of the mouth",". فيما يخص الحنك كل مما يلي صحيح عدا

الاختيارات:
A. يفصل كليا بين البلعوم الانفي والفموي
B. يشكل الحنك ارضية جوف الانف
C. يفصل كليا بين جوفي الانف والفم
D. يشكل الحنك سقف الفم"
668,C,B,C,0,1,arabic_only,"It extends from the nostril to the nasal cavity: A) Nasal tip
B) Dorsum
C) Nasal cavity
D) Nasal root","يمتد من المنخر حتى المنعر:

الاختيارات:
A. قمة الأنف
B. ظهر الأنف
C. جوف الأنف
D. جذر الأنف"
4369,A,B,A,0,1,arabic_only,"A rightward shift in the hemoglobin oxygen dissociation curve leads to:
A) a decrease in the percentage of hemoglobin oxygen saturation
B) a decrease in the amount of oxygen released to the tissues
C) an increase in the percentage of hemoglobin oxygen saturation
D) a decrease in the amount of carbon dioxide bound to hemoglobin","يؤدي زيحان منحنى تفارق الاكسجين الخضاب نحو اليمين إلى:

الاختيارات:
A. نقص النسبة المئوية لإشباع الخضاب بالأكسجين
B. نقص كمية الاكسجين المتحررة إلى النسج
C. زيادة النسبة المئوية إلشباع الخضاب بالأوكسجين
D. نقص كمية ثاني اكسيد الكربون المرتبطة بالخضاب"
4831,C,D,C,0,1,arabic_only,"A sample of 36 patients with a mean recovery time of 4 days and a standard deviation of 0.5 days has an appropriate sample size at a 95% confidence level and an error of less than 0.05, where the tabulated Z-value is 1.96, of which:
A) 400
B) 380
C) 585
D) 500","عينة مؤلفة من 36 مريض كان متوسط أيام الشفاء من هذا المرض 4 أيام وبانحراف معياري 0,5يوم فإن حجم العينة المناسب بمستوى ثقة 95% وبخطأ لا يتجاوز 0,05حيث القيمة الجدولية ل Z =1,96 هو:

الاختيارات:
A. 400
B. 380
C. 585
D. 500"
30,E,B,E,0,1,arabic_only,"It contains lymphatic vessels.
A) Hyalin cartilage
B) Elastic cartilage
C) Fubrocartilage
D) All of the above are correct
E) All of the above are incorrect.","توجد فيه Lymphatic vessels

الاختيارات:
A. Hyalin cartilage
B. Elastic cartilage
C. fubrocartilage
D. كل ما سبق صحيح
E. كل ما سبق خطأ."
2489,B,C,B,0,1,arabic_only,"The forces that repel each nucleon and cause nuclear incompressibility, and are responsible for radioactivity, are:
A) Strong short-range forces
B) Weak short-range forces
C) Electromagnetic forces
D) Naturally known forces, namely gravitational forces (<0.5 fm)","القوى التي تكون تدافعية بين كل النكليونات وتسبب نواة عدم انضغاطية النواة ومسؤولة عن النشاط الإشعاعي 6 هي :

الاختيارات:
A. قوى التأثر الشديد القصيرة المدى
B. قوى التأثر الضعيف القصيرة المدى
C. قوى التأثر الكهرطيسية
D. قوى التأثر المعروفة في الطبيعة وهو الثقالي < 0.5 fm"
4458,C,D,C,0,1,arabic_only,"Vasoconstriction following vessel injury is caused by all of the following except:
A) vasopressin reflexes
B) thromboxane A2
C) arises from local spasm
D) prostaglandin 12
E) serotonin from platelets","يحدث التقبض الوعائى بعد اذيه الوعاء بسبب كل مما يلى عدا

الاختيارات:
A. منعكسات الفيه
B. الثرومبوكسان A2
C. تنشأ من تشنج موضعي
D. البروستاغلاندين 12
E. السيروتونين من الصفيحات الدموية"
4898,C,E,C,0,1,arabic_only,"We have a group of patients with bowel obstruction due to various causes, and surgical intervention should be performed promptly in all of the following cases except: False Answer
A) Due to a strangulated external hernia.

B) Due to a mesenteric ischemic lesion.

C) No prior abdominal surgery.

D) Prior abdominal surgery.

E) Following coronary artery bypass surgery.","لدينا مجموعة من المرضى الذين يعانون من انسداد أمعاء لأسباب مختلفة، ويجب إجراء التداخل الجراحي يشكل باكراً مع عدم الانتظار فيكل ما يلي ما عدا: إجابة خاطئة

الاختيارات:
A. بسبب فتق ظاهر مختنق.
B. بسبب آفة اقفارية مساريقية.
C. ليس لديه تداخل جراحي على البطن.
D. لديه تداخل جراحي على البطن.
E. بعد مجازات إكليلية."
3340,C,A,C,0,1,arabic_only,"All other diseases are caused by pneumococci except:
A) Arthritis
B) Otitis media
C) Meningitis and septicemia
D) Pneumonia
E) Sinusitis","كل الأمراض الثانية تسببها المكورات الرئوية ما عدا:

الاختيارات:
A. التهاب مفاصل
B. التهاب أذن وسطى
C. التهاب سحايا وباني
D. ذات رئة
E. التهاب جيوب أنفية"
2479,B,D,B,0,1,arabic_only,"According to quantum theory, the atom possesses:
A) Clear boundaries
B) An electron turban of varying density
C) A + B
D) All of the above are false","تمتلك الذرة وفق للنظرية الكمومية :

الاختيارات:
A. حدودا واضحة
B. عمامة إلكترونية مختلفة الكثافة
C. A+B
D. كل ما سبق خاطئ"
1501,C,B,C,0,1,arabic_only,"In ABO blood group inheritance:

A) The blood group gene is located on chromosome 6.

B) The A allele is completely dominant over the O allele.

C) The B allele is completely dominant over the O allele.

D) The A allele is codominant (incomplete) over the B allele.

E) Blood group genes have three alleles.","في وراثة الزمر الدموية ABO :

الاختيارات:
A. تتوضع مورثة الزمر الدموية على الصبغي السادس.
B. تكون سيادة الأليل A تامة على الأليلO.
C. تكون سيادة الأليل B تامة على الأليل O.
D. تكون سيادة الأليل A مشتركة ( غير تامة ) على الأليل B.
E. تملك مورثات الزمر الدموية ثلاثة أليلات."
2423,D,A,D,0,1,arabic_only,"Recent experimental data suggests that:
A) The proton has a complex heterogeneous structure
B) The neutron has a complex heterogeneous structure
C) The electron has a complex heterogeneous structure
D) A,B","تشير مجموعة المعطيات التجريبية الحديثة أن :

الاختيارات:
A. للبروتون بنية معقدة غير متجانسة
B. للنترون بنية معقدة غير متجانسة
C. للإلكترون بنية معقدة غير متجانسة
D. A,B"
172,B,A,B,0,1,arabic_only,"Activation of the sympathetic nervous system leads to EXCEPT:
A) Decreased secretions
B) Peripheral vasodilation and increased blood pressure
C) Inhibition of gastrointestinal motility
D) Tachypnea","يؤدي تفعيل الجملة الودية لما يلي عدا:

الاختيارات:
A. نقص المفرزات
B. توسع الأوعية المحيطة وارتفاع الضغط
C. تثبيط حركية السبيل الهضمي
D. تسرع تنفس"
4883,A,C,A,0,1,arabic_only,"A definitive early diagnosis is often achieved by performing one of the following:
A) Early laparoscopy with peritoneal or guided doses.

B) Blood tests.

C) Upper endoscopy.

D) Lower endoscopy.

E) Bone marrow biopsy.","غالباً يتم الوصول للتشخيص الباكر الأكيد بإجراء (واحد مما يلي):

الاختيارات:
A. تنظير للبطن باكر وأخذ جرعات بيرتوانية أو موجهة.
B. تحاليل دموية.
C. تنظير هضمي علوي.
D. تنظير هضمي سفلي.
E. خزعة النقي."
1759,C,B,C,0,1,arabic_only,"Eukaryotic release factor:
A) RF1
B) eRF
C) RF2
D) Eif","عامل الإطلاق في حقيقيات النوى :

الاختيارات:
A. RF1
B. eRF
C. RF2
D. Eif"
3595,E,A,E,0,1,arabic_only,"In retinal concussion or Berlin edema, all of the following are true except:
A) It spreads to the posterior pole
B) The retina is grayish-white
C) The fovea centralis is cherry-red
D) It is accompanied by blurred and wedge-shaped vision
E) All of the above are false","في ارتجاج الشبكية أو وذمة برلين كل ما يلي صحيح ما عدا:

الاختيارات:
A. تنتشر في القطب الخلفي
B. تكون الشبكية بيضاء رمادية
C. تكون الحفرة المركزية حمراء كرزية
D. تترافق بتشوش وتدي الرؤية
E. كل ما ورد خطأ"
234,B,A,B,0,1,arabic_only,"A small ball above the top of the cartilage: A) tarsal
B) cartilage
C) wedge
D) cartilage","كرة صغيرة فوق قمة الغضروف :

الاختيارات:
A. الطرجهالي
B. القريني
C. الإسفيني
D. الفلكة"
2939,B,A,B,0,1,arabic_only,"When the interaction between the liquid molecules and the container material molecules is stronger than the interaction between them, then:
A) The liquid molecules will extend beyond the container's surface as far as possible.
B) The liquid surface will bend beyond the container's edges.
C) The interaction will be between these two.
D) All of the above are true.","عندما تكون النأثر بين جزيئات السائل وجزيئات مادة الإناء أقوى من التأثر فيما بينها فإن

الاختيارات:
A. حزينات السائل ستمتد فوق عادة الإناء قدر المستطاع
B. سطح السائل سينحني متعدا ص اطراف الاناء
C. سيكون التاثير بين ذلك
D. كل ما سبق صحيح"
430,B,A,B,0,1,arabic_only,"Which of the following structures is located in the posterior mediastinum directly behind the pericardium?
A) Esophagus
B) Vagus nerves
C) Right pulmonary artery
D) Solitary vein
E) Thoracic duct","أي البنى توجد بالمنصف الخلفي مباشرة خلف التامور:

الاختيارات:
A. المري
B. العصبين المبهمين
C. الشريان الرئوي الأيمن
D. الوريد الفرد
E. القناة الصدرية"
3456,E,B,E,0,1,arabic_only,"Retrograde optic neuritis is characterized by:
A) No signs
B) Reduced vision
C) Central opacity
D) Constriction of the peripheral red-green visual field
E) All of the above","يتصف التهاب العصب البصري خلف المقلة بما يلي:

الاختيارات:
A. خال من العلامات
B. نقص الرؤية
C. عتمة مركزية
D. تضيق ساحة بصرية محيطي للأحمر والأخضر
E. كل ما سبق صحيح"
865,C,D,C,0,1,arabic_only,"The following are associated with hair except:
A) Hair follicle
B) Sebaceous glands
C) Sweat glands
D) Atrial muscle","يتصل بالأشعار ما يلي ما عدا :

الاختيارات:
A. الجريب الشعري
B. الغدد الدهنية
C. الغدد العرقية
D. العضلة الناصبة للشعرة"
1067,D,A,D,0,1,arabic_only,"The following are all superficial posterior forearm muscles except:
A) olecranon
B) extensor digitorum
C) extensor digitorum common
D) extensor pollicis brevis","ما يلي من عضلات الساعد الخلفية للسطحية عدا:

الاختيارات:
A. المرفقية
B. باسطة الخنصر
C. باسطة الأصابع المشتركة
D. باسطة الإبهام القصيرة"
3858,A,C,A,0,1,arabic_only,"The functional importance of sofosbuvir is:

A) Reduction of surface tension within the alveolar cavity.

B) Relaxation of smooth muscles in the respiratory tract.

C) Relaxation of precapillary sphincters.

D) Induction of mucus secretion.","- أهمية السوفاكتانت الوظيفية هي:

الاختيارات:
A. نقص قوى التوتر السطحي داخل السنخ.
B. إرخاء العضلات الملس في الطرق التنفسية.
C. إرخاء المعصرات قبل الشعرية.
D. تحريض إفراز المخاط."
866,C,A,C,0,1,arabic_only,"The kidney filters 125 ml per minute, and the following amount is excreted in the urine:
A) 1 ml
B) 5 ml
C) 0.5 ml
D) 2.5 ml","ترشح الكلية 125مل كل دقيقة وتطرح منها في البول :

الاختيارات:
A. مل1
B. مل5
C. مل0.5
D. مل2.5"
4952,E,C,E,0,1,arabic_only,"21. A 20-year-old female patient has presented with moderate ascites for one month. All of the following should be included in the investigation plan except:

A) 1. Clinical history and physical examination.

B) 2. Laboratory and radiological investigations.

C) 3. Ascites.

D) 4. Endoscopic examinations.

E) 5. Investigative laparoscopy.","21. مريضة عمرها 20 سنة مصابة بحبن متوسط الشدة منذ شهر، كل ما يلي يدخل في خطة العمل والبحث عن السبب ما عدا:

الاختيارات:
A. 1. القصة السريرية والفحص السريري.
B. 2. الفحوص المخبرية والشعاعية.
C. 3. بزل سائل الحين.
D. 4. الفحوص التنظيرية الداخلية.
E. 5. تنظير البطن الاستقصائي أولاً."
559,B,C,B,0,1,arabic_only,"It has an L-shaped body and two branches: A) ilium
B) ischium
C) pubis
D) hip","له شكل حرف L ، له جسم وفرع:

الاختيارات:
A. الحرقفة
B. الاسك
C. العانة
D. الورك"
271,A,D,A,0,1,arabic_only,"All of the following statements about the orbital part of the frontal bone are true except:

A) It contains the trochlear fossa in its lateral portion.

B) It forms part of the orbital roof.

C) It is separated from the squamous part by the supraorbital ridge.

D) It has a horizontal position.","كل ما يلي عن القسم الحجاجي للعظم الجبهي صحيح عدا:

الاختيارات:
A. يحوي في قسمه الوحشي الحفرة البكرية .
B. يدخل في تشكيل سقف الحجاج.
C. يفصله عن القسم الصدفي الحافة فوق الحجاج.
D. ذو توضع أفقي."
2884,C,B,C,0,1,arabic_only,"Products of (error) decay:
A) Nitrogen.

B) Beta particle.

C) Neutrino.

D) Antineutrino.","من نواتج تفكك (الخطأ):

الاختيارات:
A. الأزوت (النتروجين) .
B. جسيم بيتا .
C. النترينو.
D. النترينو المضاد ."
1706,C,B,C,0,1,arabic_only,"A pedigree containing a mitochondrial inheritance condition where only the mother is affected will show:

A) All males are affected.

B) All females are affected.

C) All sons are affected.

D) All sons are healthy.","تتميز شجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات و الام فقط فيها مصابة ب:

الاختيارات:
A. الذكور دون الإناث مصابون.
B. الإناث دون الذكور مصابون.
C. كل الأولاد مصابون.
D. كل الاولاد سليمون."
3015,B,D,B,0,1,arabic_only,"Raccoons are:
A) Regions where the spacing is smaller than the equilibrium condition
B) Regions where the spacing is larger than the equilibrium condition
C) A or B
D) All of the above are incorrect","إن التخلخلات هي :

الاختيارات:
A. المناطق التي يكون فيها التباعدات أصغر من حالة الوازن
B. المناطق التي يكون فيها التباعدات أكبر من حالة الوازن
C. Aأو B
D. كل ما سبق خاطئ"
1968,D,C,D,0,1,arabic_only,"All of the following are true about DNA methylation EXCEPT:
A) It is a mechanism for regulating gene function at the chromosomal level.
B) It blocks transcription factors.
C) It loosens DNA around histones.
D) It is the opposite of acetylation.","كل ما يلي صحيح في متيلة الدنا ما عدا:

الاختيارات:
A. من آليات تنظيم عمل المورثة على مستوى الصبغيات
B. تحجب عوامل الانتساخ
C. ترخي الدنا حول الهستونات
D. عملية معاكسة لعملية الأستلة"
3048,C,B,C,0,1,arabic_only,"The organic compound formed in the following reaction is: CH3CH2OH + SOCI2 → ? + ------- A) C2H5SH
B) CH3CHO
C) C2H5CI
D) None of the above","المركب العضوي المتشكل في التفاعل الآتي هو: CH3CH2OH + SOCI2 → ? + -------

الاختيارات:
A. C2H5SH
B. CH3CHO
C. C2H5CI
D. غير كل ما سبق"
2402,B,D,B,0,1,arabic_only,"According to the equation E=EA, the total nuclear binding energy is proportional to:
A) the mass of its constituent elements.

B) the number of constituent elements.

C) the size of its constituent elements.

D) A,C","وفقا للعلاقة E=EA فإن طاقة ارتباط النواة الكلية تتناسب مع:

الاختيارات:
A. كتلة تكويناتها.
B. عدد تكويناتها.
C. حجم تكويناتها.
D. . A,C"
2684,D,A,D,0,1,arabic_only,"Heat loss by transport:
A) is related to body position and activity.

B) is negligible when standing.

C) This type of exchange increases when sitting or lying down.

D) All of the above are correct.","فقدان الحرارة بالنقل:

الاختيارات:
A. يرتبط بوضعية الجسم وفعاليته.
B. مهملاً في وضعية الوقوف.
C. يتزايد هذا النوع من التبادل في حالة الجلوس أو لدى النوم.
D. كل الإجابات السابقة صحيحة."
2971,B,C,B,0,1,arabic_only,"What does low-intensity gamma-ray scattering from bone detection mean?

A) High intensity.

B) Low intensity.

C) Low energy source.

D) Detection of psoriasis.","ماذا يعني الكشف عن شدة منخفضة لأشعة غاما المنتثرة عن العظام:

الاختيارات:
A. كثافة عالية.
B. كثافة منخفضة.
C. منبع منخفض الطاقة.
D. الكشف عن مرض الصدفية الجلدي."
2815,D,A,D,0,1,arabic_only,"One type of ultraviolet laser is:
A) Excimer laser
B) Laser
C) Explex laser
D) A,B","احد اشكال الليزرات فوق البنفسجية هو

الاختيارات:
A. ليزر الإكسايمر
B. ليزر
C. ليزر الإكسبيلكس
D. A,B"
4322,B,D,B,0,1,arabic_only,"The correct information about the modern immune mechanism:

A) The cytokine IL-2 is secreted by monocytes.

B) IL-1 and IL-2 aid in proliferation and differentiation of monocytes.

C) Monocytes are transformed into dendritic cells by IL-456.
D) All of the above are incorrect.","الصحيح عن آلية المناعة الحديثة

الاختيارات:
A. السيتوكينات IL2 تفرز من الوحيدات.
B. ال IL1 و IL2 تساعد في التكاثر وتمييز البانية.
C. الخلايا البانية تتحول إلى خلايا متغصنة بواسطة IL456
D. كل ماسبق خاطئ"
1888,D,A,D,0,1,arabic_only,"It plays an important role during cell death:
A) Phosphatidylserine.

B) Phosphatidylserine.

C) Phosphatidylserine.

D) Phosphatidylosinol.","له دور مهم أثناء استموات الخلية :

الاختيارات:
A. الفسفاتيديل سيرين .
B. الفسفاتيديل كولين .
C. الفسفاتيديل ايتانول آمین .
D. الفسفاتيديل اينوزيتول."
2256,A,B,A,0,1,arabic_only,"None of the four different single-gene patterns in which a trait can be inherited at a single gene locus are:
A) Autosomal dominant
B) Cross-linked
C) Sex-linked dominant
D) Autosomal recessive","ليس من النماذج الأربعة المختلفة الأحادية الجين التي يمكن أن تورث فيها خلة ما محددة بموقع جيني واحد:

الاختيارات:
A. جسدي سائد
B. مرتبط بالجنس مشترك
C. مرتبط بالجنس سائد
D. جسدي متنح"
52,D,B,D,0,1,arabic_only,"The esophagus is located in:
A) the superior mediastinum
B) the posterior mediastinum
C) the middle mediastinum
D) A+B","يتوضع المريء في:

الاختيارات:
A. المنصف العلوي
B. المنصف الخلفي
C. المنصف الأوسط
D. A+B"
997,A,C,A,0,1,arabic_only,"Articular Meniscus: (2007 First Edition)
A) Articulates with the trochlear articular disc in the femur
B) Articulates with the tibia
C) Its medial border fuses with the articular capsule
D) Its lateral border is thinner than the medial border","الهلالة المفصلية: (2007 أولى)

الاختيارات:
A. تتمفصل مع البكرة المفصلية في الفخذ
B. تتمفصل مع الظنبوب
C. تلتحم حافتها الداخلية مع المحفظة المفصلية
D. حافتها الخارجية أرق من الداخلية"
4038,B,D,B,0,1,arabic_only,"The sustained regulation of local blood flow is achieved through:
A) the release of endothelial relaxing factor from the endothelium of large vessels.

B) the release of angiogenin and endothelial growth factor.

C) the renin-angiotensin system.

D) sympathetic and parasympathetic innervation.","يتم التنظيم المديد للجريان الموضعي عبر:

الاختيارات:
A. إفراز العامل البطاني المرخي من بطانة الأوعية الكبيرة.
B. إفراز الأنجيوجنين وعامل النمو البطاني.
C. عبر جملة الرينين أنجيوتنسين.
D. عبر التعصيب الودي واللاودي."
1977,C,B,C,0,1,arabic_only,"Several thylakoids are stacked on top of each other in the following order:
A) Stroma
B) Inner membrane
C) Chlorophyll granule
D) None of the above","توضع عدة ثيلاكويدات فوق بعضها بشكل

الاختيارات:
A. اللحمة
B. الغشاء الداخلي
C. الحبيبة اليخضورية
D. لا شيء مما سبق"
1094,B,C,B,0,1,arabic_only,"Choose the incorrect statement regarding the muscles of the metacarpals:
A) 3 or 4 interosseous muscles
B) 5 dorsal interosseous muscles
C) Strepsilon muscles
D) There are four strepsilon muscles","اختر العبارة الخاطئة لعضلات المشط:

الاختيارات:
A. 3 أو 4 عضلات بين عظمية رامية
B. 5 عضلات بين عظمية ظهرية
C. عضلات خراطينية
D. عدد العضلات الخراطينية أربعة"
1480,C,D,C,0,1,arabic_only,"Reduced total iron-binding capacity:
A) Nephrotic syndrome
B) Liver cirrhosis
C) Both A & B
D) Chronic iron deficiency","تنقص السعة الإجمالية الرابطة للحديد:

الاختيارات:
A. المتلازمة الكلائية
B. تشمع الكبد
C. A&B كل من
D. حالات عوز الحديد المزمنة"
2245,D,B,D,0,1,arabic_only,"Which of the following genes is important in treatment decisions for breast cancer patients?
A) Personalized medicine

B) Precision medicine
C) Regenerative medicine
D) Personalized genomic medicine","أي من الجينات التالية لها أهمية في اتخاذ القرار العلاجي لدى مريضات سرطان الثدي:

الاختيارات:
A. Personalized medicine.
B. Percision medicine
C. Regenerative medicine
D. Personalized genomic medicine"
4839,B,D,B,0,1,arabic_only,"Liver
A) 1. A 25-year-old patient has presented with general malaise, weight loss, fever, and intermittent bloody stools over the past six weeks following his return from the Indian subcontinent, where he worked for six months. Clinical examination revealed hepatomegaly with tenderness in the right upper quadrant, and hypoechoic echocardiography showed a right hepatic lobe with well-defined borders. What is the likely diagnosis?

B) 1. Purulent hepatic abscess.

C) 2. Dysenteric hepatic abscess.

D) 3. Hepatic hydatid cyst.

E) 4. Viral hepatitis.","الكبد

الاختيارات:
A. 1. يعاني مريض عمره 25 سنة من عدم ارتياح عام ونقصان في الوزن وترفع حروري وبراز ملطخ بالدم على نحو متقطع خلال الست أسابيع الأخيرة بعد عودته من شبه القارة الهندية حيث عمل هناك لمدة ستة أشهر. بالفحص السريري: كبدية مع مضض في الربع العلوي الأيمن وأظهر الإيكو جوفا ناقص الصدى الفص الكبدي الأيمن ذو حواف واضحة. ما هو التشخيص المحتمل؟
B. 1. خراجة كبدية قيحية.
C. 2. خراجة كبدية زحارية.
D. 3. كيسة مائية كبدية.
E. 4. التهاب كبد فيرسي."
4795,B,D,B,0,1,arabic_only,"Its advantages include receiving answers quickly, and it is characterized by its simplicity, low cost, and speed:
A) Mail
B) Using the internet and social media
C) Face-to-face meetings
D) Telephone calls","من مميزاتها تصلنا الإجابات خلال وقت قصير وتمتاز ببساطتها وقلة تكاليفها وسرعتها:

الاختيارات:
A. البريد
B. استخدام الانترنيت والمواقع الاجتماعية
C. المواجهة الشخصية
D. الاتصالات الهاتفية"
40,B,C,B,0,1,arabic_only,"Kupffer cell to hepatocyte ratio:
A) 0.05
B) 0.15
C) 0.2
D) 0.3","نسبة خلايا كوبفر للخلايا الكبدية :

الاختيارات:
A. 0.05
B. 0.15
C. 0.2
D. 0.3"
2288,B,C,B,0,1,arabic_only,"The source of gamma rays that provides another type of X-rays, which can be useful and whose energy is close to that of the original gamma rays so that they can be considered a single type of radiation, is:
A) External fusion
B) Internal fusion
C) Fluorescence
D) Positron emission","الذي يعطي لأشعة جاما مصدرا آخر للأشعة السينية التي يمكن أن تكون مفيدة وطاقتها قريبة من طاقة أشعة جاما الأصلية بحيث يمكن عدهما أشعة واحدة هو

الاختيارات:
A. النحول الخارجي
B. التحول الداخلي
C. الفلورة
D. إصدار البوزترونات"
2989,D,A,D,0,1,arabic_only,"Applying a concentrated beam at a frequency of 95 GHz for two seconds heats the skin to
A) 129°F
B) 55°F
C) 54°F
D) A,C","يؤدي تطبيق حزمة مركزة بتواتر 95GH لمدة ثانيتين إلى تسخين الجلد الى الدرجة

الاختيارات:
A. 129°F
B. 55°F
C. 54°F
D. A,C"
2781,B,C,B,0,1,arabic_only,"Changes in surface temperature reflect differences in:
A) Fat distribution
B) Blood flow in subcutaneous tissue
C) A, B
D) All of the above are false","أن التغيرات في درجة حرارة السطح تعكس الاختلافات في:

الاختيارات:
A. توزع الدهن
B. تدفق الدم في النسخ تحت الجلد
C. ,B A
D. كل ما سبق خاطئ"
2532,C,D,C,0,1,arabic_only,"The small-scale expression in the frequency resulting from immediate proximity:
A) can be measured and is called the chemiluminescence shift.
B) is the principle underlying the spectroscopy of biosensors detected in intermittent doses of tumors.
C) A.B
D) All of the above are incorrect.","أن التعبير الصغير في التواتر الذي ينتج عن الجوار المباشر

الاختيارات:
A. يمكن قياسه وتدعى الانزياح الكيميائي
B. هو المبدأ الذي يعتمد عليه في مطيافية لمستقبلات الحيوية التي يكشف عنها في الجرعات المتقطعة من الأورام
C. A.B
D. كل ما سبق خاطئ"
1329,B,A,B,0,1,arabic_only,"Which of the following are manifestations of carcinoid syndrome?

A) Flushing of the skin.

B) Sudden increase in blood pressure.

C) Watery diarrhea.

D) Elevated 5-HIAA in the urine.","من تظاهرات المتلازمة السرطاوية Carcinoid syndrome ما عدا:

الاختيارات:
A. بيغ (إحمرار) الجلد flushing of the skin.
B. ارتفاع مفاجيء لضغط الدم.
C. اسهال مائي.
D. ارتفاع 5-HIAA في البول."
